                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.85354,                0.83684,                0.66373,                0.94663,                 0.8681,                0.95495,                0.95848,                0.80311,                0.84119,                0.92793,                0.93461,                0.56976,                0.70842,                 0.5542,                0.58585,                0.93432,              0.0015446,              0.0015446,              0.0015446
                     26,                0.83156,                0.82092,                0.65784,                0.94713,                 0.9065,                0.92793,                0.96799,                0.81738,                0.89911,                0.90991,                0.95834,                0.62639,                0.72545,                0.51457,                0.56746,                0.94408,              0.0015248,              0.0015248,              0.0015248
                     27,                0.81394,                0.78672,                0.64692,                0.94584,                0.87831,                0.93694,                0.96875,                0.82147,                0.88035,                  0.928,                0.96514,                0.60628,                0.71117,                0.52391,                0.53801,                 0.9286,               0.001505,               0.001505,               0.001505
                     28,                0.86181,                0.79229,                0.67788,                0.95827,                0.86353,                0.96396,                0.96425,                0.79347,                0.86927,                0.92793,                0.94985,                 0.6024,                0.73286,                0.49159,                0.55103,                0.95504,              0.0014852,              0.0014852,              0.0014852
                     29,                0.81967,                 0.7807,                0.62112,                0.95162,                0.89702,                0.94166,                0.96444,                0.77483,                 0.9056,                0.95067,                0.96454,                0.59306,                0.75777,                0.52037,                0.55889,                0.94876,              0.0014654,              0.0014654,              0.0014654
                     30,                0.80362,                0.76977,                0.61703,                0.94126,                0.88501,                0.94595,                0.96127,                0.80185,                0.90643,                0.87387,                0.93942,                 0.6111,                0.72027,                0.44777,                0.53389,                0.92985,              0.0014456,              0.0014456,              0.0014456
                     31,                0.82739,                0.76543,                0.62194,                0.94746,                0.91957,                0.92702,                0.96734,                0.74863,                0.91628,                0.89189,                0.92376,                0.47381,                0.77087,                0.74074,                0.56839,                0.93666,              0.0014258,              0.0014258,              0.0014258
                     32,                0.85201,                0.83886,                 0.6319,                0.96065,                0.89387,                0.96396,                0.95843,                0.78618,                0.92501,                0.88288,                 0.9408,                0.59455,                0.70097,                0.50085,                0.54858,                 0.9213,               0.001406,               0.001406,               0.001406
                     33,                0.83483,                0.76576,                0.63388,                 0.9477,                0.91671,                0.89235,                0.94253,                0.77494,                0.90359,                 0.9009,                0.93206,                0.60708,                0.74613,                 0.5049,                0.58947,                0.93822,              0.0013862,              0.0013862,              0.0013862
                     34,                0.82597,                0.79806,                0.62965,                0.94616,                0.89592,                0.93057,                0.95816,                0.80091,                0.91317,                0.94743,                 0.9698,                0.63959,                0.75758,                0.52664,                0.56962,                0.94383,              0.0013664,              0.0013664,              0.0013664
                     35,                0.82525,                 0.7909,                0.60321,                0.93809,                0.88954,                0.94317,                0.96225,                0.80875,                0.93371,                0.88829,                0.94405,                0.60567,                0.71198,                0.52485,                0.52927,                0.93317,              0.0013466,              0.0013466,              0.0013466
                     36,                 0.8034,                0.79052,                0.61556,                0.94385,                0.89508,                0.91892,                0.96274,                0.81652,                0.91263,                0.94111,                 0.9705,                0.64171,                0.69264,                0.48656,                0.51003,                0.93481,              0.0013268,              0.0013268,              0.0013268
                     37,                0.79356,                0.75481,                0.59351,                0.93667,                0.92938,                0.94849,                 0.9695,                0.81436,                0.93564,                 0.9009,                0.94413,                0.63149,                0.68709,                0.49498,                0.50909,                0.92688,               0.001307,               0.001307,               0.001307
                     38,                0.79422,                  0.701,                0.59785,                0.94216,                0.88017,                 0.9264,                0.94381,                0.75375,                0.88863,                0.89189,                0.90926,                0.46127,                0.79225,                0.67326,                0.57906,                0.95697,              0.0012872,              0.0012872,              0.0012872
                     39,                0.81301,                0.77121,                0.60111,                0.95251,                0.91874,                0.90991,                0.96759,                0.80771,                0.90028,                0.89189,                0.93858,                0.57831,                0.66827,                0.51947,                0.50332,                0.91113,              0.0012674,              0.0012674,              0.0012674
                     40,                0.80118,                0.74986,                 0.5975,                 0.9516,                0.88337,                0.95495,                0.95791,                0.80655,                0.88452,                 0.9009,                  0.921,                0.61031,                 0.6821,                0.48416,                0.52075,                0.91904,              0.0012476,              0.0012476,              0.0012476
                     41,                0.79783,                0.75166,                0.57797,                0.93236,                0.86343,                0.95495,                0.97184,                0.82898,                0.93748,                0.92793,                 0.9723,                0.66805,                0.68776,                0.45374,                0.52153,                0.92328,              0.0012278,              0.0012278,              0.0012278
                     42,                0.82057,                0.75638,                0.60689,                0.93514,                0.90729,                0.96982,                0.97612,                 0.8173,                0.89886,                0.96081,                0.96819,                0.60911,                0.69479,                0.49637,                0.51502,                0.93245,               0.001208,               0.001208,               0.001208
                     43,                0.80014,                0.77226,                0.58151,                0.92937,                0.90525,                0.95495,                0.96975,                0.81859,                0.92773,                0.92524,                0.96291,                0.60841,                0.68275,                 0.4956,                0.50072,                0.91943,              0.0011882,              0.0011882,              0.0011882
                     44,                0.77648,                0.74541,                0.56698,                0.93182,                0.84681,                0.94621,                0.95673,                0.82016,                0.91196,                0.91892,                0.95896,                0.63392,                0.69115,                0.47045,                0.52226,                0.93241,              0.0011684,              0.0011684,              0.0011684
                     45,                0.74276,                0.71624,                0.54516,                0.92373,                0.91929,                0.92352,                0.96849,                0.82327,                0.92824,                0.93225,                0.96415,                0.67749,                0.65178,                0.43227,                0.48936,                0.91836,              0.0011486,              0.0011486,              0.0011486
                     46,                0.76005,                0.76453,                0.55361,                0.94279,                0.91233,                0.96396,                0.97093,                0.83412,                0.91321,                0.94798,                0.96693,                0.65971,                0.62319,                0.44516,                0.47194,                0.89706,              0.0011288,              0.0011288,              0.0011288
                     47,                0.76563,                0.72981,                0.55555,                0.92884,                 0.9135,                0.95495,                0.96718,                0.82213,                0.90488,                0.94595,                0.96249,                0.67873,                0.63187,                0.46236,                0.47136,                0.89257,               0.001109,               0.001109,               0.001109
                     48,                0.75518,                0.72913,                0.54191,                0.93222,                0.91407,                0.95828,                0.96648,                0.82605,                0.92113,                0.95495,                0.96579,                0.63432,                0.64412,                0.47521,                0.46189,                0.90458,              0.0010892,              0.0010892,              0.0010892
                     49,                0.73893,                 0.7657,                0.54167,                0.91205,                0.88302,                 0.9009,                0.94369,                0.79389,                0.90491,                0.91892,                0.94582,                0.56948,                0.68579,                0.54524,                 0.5231,                0.91953,              0.0010694,              0.0010694,              0.0010694
                     50,                0.74629,                0.73857,                0.55477,                0.92274,                0.90851,                0.92793,                0.96179,                0.80211,                0.91876,                0.91892,                 0.9597,                0.57731,                0.62983,                0.59717,                0.47415,                0.89255,              0.0010496,              0.0010496,              0.0010496
                     51,                 0.7317,                0.76282,                0.54472,                 0.9147,                 0.8961,                0.95495,                0.97694,                0.84608,                 0.8961,                0.95495,                0.97766,                0.68839,                0.60157,                0.45057,                0.44844,                 0.8831,              0.0010298,              0.0010298,              0.0010298
                     52,                0.74192,                0.70243,                0.53625,                0.93039,                0.89727,                 0.9443,                0.97149,                0.84028,                0.89684,                0.93991,                0.97216,                0.69281,                0.60058,                0.43532,                0.44423,                0.87903,                0.00101,                0.00101,                0.00101
                     53,                0.74486,                0.72455,                0.54415,                0.91988,                0.88777,                0.95495,                0.97134,                0.84247,                0.89738,                0.94537,                0.96758,                0.65968,                0.60022,                0.45038,                 0.4524,                0.88346,              0.0009902,              0.0009902,              0.0009902
                     54,                0.73702,                0.74855,                 0.5445,                0.92748,                 0.9177,                0.90409,                 0.9765,                0.84424,                0.90391,                0.91892,                0.96777,                0.59737,                0.59972,                0.52664,                0.44946,                0.88291,              0.0009704,              0.0009704,              0.0009704
                     55,                0.71809,                0.70761,                0.53273,                0.91188,                0.91044,                0.91587,                0.96785,                0.83887,                0.90977,                0.90838,                 0.9587,                0.67628,                0.60107,                0.44106,                0.45781,                0.87711,              0.0009506,              0.0009506,              0.0009506
                     56,                0.72704,                0.71666,                0.52619,                0.91177,                0.89891,                0.97297,                0.97307,                0.84236,                0.86517,                0.93694,                0.94731,                0.66087,                0.60387,                0.44962,                0.47235,                0.88121,              0.0009308,              0.0009308,              0.0009308
                     57,                0.71287,                0.68921,                0.52273,                0.91512,                0.93651,                0.93027,                0.97658,                0.81797,                0.92749,                 0.9219,                0.96974,                0.66328,                0.59731,                0.42458,                 0.4676,                0.89739,               0.000911,               0.000911,               0.000911
                     58,                0.71128,                0.68698,                0.53874,                0.91808,                0.86917,                0.92793,                 0.9593,                0.83119,                0.90464,                0.94014,                0.95948,                0.63495,                0.61275,                0.46985,                 0.5165,                0.91212,              0.0008912,              0.0008912,              0.0008912
                     59,                0.72894,                0.70333,                0.53749,                0.92458,                0.92155,                0.95246,                 0.9571,                0.81554,                0.91248,                0.93932,                0.94877,                0.59156,                 0.6388,                0.49542,                0.49903,                0.90176,              0.0008714,              0.0008714,              0.0008714
                     60,                0.70278,                0.71561,                0.50691,                0.90841,                0.93801,                0.96396,                0.97512,                0.84129,                0.92766,                0.92793,                0.95893,                0.66749,                0.62925,                0.44207,                0.46226,                0.89565,              0.0008516,              0.0008516,              0.0008516
                     61,                0.72441,                0.70117,                 0.5203,                0.91168,                0.93828,                0.94595,                0.97743,                0.84239,                0.90483,                0.94223,                0.97493,                0.66202,                0.63199,                0.47865,                0.45869,                0.89018,              0.0008318,              0.0008318,              0.0008318
                     62,                0.67823,                0.64556,                0.49615,                0.89825,                 0.9547,                0.94935,                0.96843,                0.83705,                 0.9547,                0.94935,                0.96993,                0.67484,                0.58457,                0.42596,                0.44011,                0.89177,               0.000812,               0.000812,               0.000812
                     63,                0.67292,                0.67294,                0.49692,                0.90488,                0.92146,                0.95132,                0.96637,                0.83674,                0.93104,                0.93694,                 0.9586,                0.63607,                0.58647,                0.45748,                 0.4335,                0.88839,              0.0007922,              0.0007922,              0.0007922
                     64,                 0.6894,                  0.686,                0.52186,                0.91191,                0.91851,                0.96396,                0.97104,                0.83515,                0.95343,                0.92219,                  0.956,                0.67411,                0.59824,                0.45608,                0.42933,                 0.8967,              0.0007724,              0.0007724,              0.0007724
                     65,                0.70578,                0.72945,                0.49486,                0.90872,                0.95477,                0.95096,                0.97546,                0.84844,                0.97114,                0.90935,                0.95892,                  0.626,                0.59345,                0.49616,                0.43769,                0.88855,              0.0007526,              0.0007526,              0.0007526
                     66,                0.68521,                0.68208,                0.49295,                0.90463,                0.91215,                0.96396,                0.97386,                0.85292,                0.91193,                0.93287,                0.96307,                0.64806,                0.59296,                 0.4485,                0.42308,                0.88425,              0.0007328,              0.0007328,              0.0007328
                     67,                0.69471,                 0.6905,                0.49486,                0.90043,                0.88576,                 0.9779,                0.97661,                0.84155,                0.92892,                0.90991,                0.96787,                0.62381,                0.62301,                0.48101,                0.45105,                 0.8841,               0.000713,               0.000713,               0.000713
                     68,                0.70708,                0.70687,                0.50176,                0.90467,                0.93053,                0.96535,                0.98107,                0.86201,                0.95254,                0.90401,                0.95704,                 0.6556,                0.55757,                0.43727,                0.43312,                0.87433,              0.0006932,              0.0006932,              0.0006932
                     69,                0.65934,                0.66047,                0.47219,                0.89455,                0.91502,                0.97297,                0.98104,                 0.8522,                0.92078,                0.94245,                0.95986,                   0.62,                0.58003,                0.50358,                0.42009,                0.88027,              0.0006734,              0.0006734,              0.0006734
                     70,                0.68865,                0.71389,                0.48354,                0.90306,                0.93016,                0.95987,                0.98223,                 0.8415,                0.91249,                0.93937,                0.96171,                0.65671,                0.59676,                0.43779,                0.42016,                0.88368,              0.0006536,              0.0006536,              0.0006536
                     71,                 0.6896,                0.71115,                0.49771,                0.90313,                0.91366,                 0.9533,                0.97838,                0.83689,                0.92017,                0.93462,                0.96475,                0.60747,                 0.5933,                0.51496,                0.42522,                0.89022,              0.0006338,              0.0006338,              0.0006338
                     72,                0.65985,                0.67096,                0.47449,                0.90056,                0.93042,                0.96396,                 0.9753,                  0.852,                0.92151,                0.95201,                0.96369,                0.69676,                0.56841,                0.41986,                0.41345,                0.88564,               0.000614,               0.000614,               0.000614
                     73,                0.69134,                0.72725,                0.49383,                0.90776,                0.92856,                0.95495,                0.97141,                0.84588,                0.92455,                0.92793,                0.95777,                0.66178,                0.59998,                0.45681,                0.43915,                0.88018,              0.0005942,              0.0005942,              0.0005942
