                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.96574,                0.81059,                0.83193,                 1.0913,                0.83698,                0.73346,                0.80598,                0.64994,                0.80468,                0.70628,                0.77141,                0.39697,                0.79551,                0.45177,                0.84876,                 1.0707,              0.0015644,              0.0015644,              0.0015644
                     25,                0.94718,                0.76944,                0.80532,                 1.0838,                0.86338,                0.78244,                0.84054,                0.67927,                 0.7525,                 0.7239,                0.75635,                0.38775,                0.76375,                0.45045,                0.83839,                 1.0333,              0.0015446,              0.0015446,              0.0015446
                     26,                 0.9874,                0.85573,                0.82604,                 1.0915,                0.70219,                 0.8381,                0.80132,                0.63768,                0.67562,                0.78095,                 0.7721,                0.36272,                 0.7937,                0.47406,                0.82755,                 1.0597,              0.0015248,              0.0015248,              0.0015248
                     27,                0.98053,                0.83594,                0.84324,                 1.1067,                0.83287,                0.75938,                0.84318,                0.70136,                0.77051,                0.72381,                 0.7374,                0.37009,                0.75931,                0.46633,                0.70949,                  1.016,               0.001505,               0.001505,               0.001505
                     28,                0.97199,                0.79326,                 0.8078,                  1.094,                0.86734,                0.79048,                0.85287,                0.69438,                0.89732,                0.66581,                0.76022,                0.42141,                0.71978,                0.38422,                 0.6978,                 1.0168,              0.0014852,              0.0014852,              0.0014852
                     29,                0.93508,                0.80362,                0.77647,                 1.0757,                0.86385,                 0.7856,                0.86495,                0.69109,                0.76227,                0.76344,                0.78412,                0.41263,                 0.7783,                0.38973,                0.68612,                 1.0539,              0.0014654,              0.0014654,              0.0014654
                     30,                0.94193,                0.81065,                0.77809,                 1.1012,                 0.8831,                0.86336,                0.88858,                0.73589,                0.81083,                0.65714,                0.69718,                0.43614,                0.71502,                0.40483,                0.66592,                 1.0122,              0.0014456,              0.0014456,              0.0014456
                     31,                0.86356,                0.75787,                0.74927,                 1.0739,                 0.9073,                0.78095,                 0.8949,                0.74387,                0.87726,                0.74882,                0.86055,                0.44364,                0.71455,                0.40846,                0.64873,                0.99539,              0.0014258,              0.0014258,              0.0014258
                     32,                0.83802,                0.74674,                0.70031,                 1.0461,                0.85532,                0.80952,                 0.8699,                0.70433,                0.86704,                 0.7619,                0.84087,                0.46635,                0.75977,                0.42262,                0.75652,                 1.0063,               0.001406,               0.001406,               0.001406
                     33,                0.90579,                0.84692,                0.77025,                  1.077,                 0.8254,                0.87619,                0.91289,                 0.7441,                0.79153,                0.75238,                0.83809,                 0.4452,                0.79076,                0.39882,                0.66642,                 1.0413,              0.0013862,              0.0013862,              0.0013862
