                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                 0.9684,                 0.8534,                0.77202,                 1.0568,                0.90791,                0.81038,                0.87532,                0.70396,                0.83431,                0.80822,                0.81469,                 0.4598,                0.87899,                0.58533,                 0.7677,                  1.129,              0.0010892,              0.0010892,              0.0010892
                     49,                0.92958,                0.75749,                0.77752,                 1.0776,                0.87227,                  0.842,                0.87109,                0.70426,                0.82714,                0.78661,                0.82007,                0.51022,                0.87923,                0.53702,                0.76406,                 1.1224,              0.0010694,              0.0010694,              0.0010694
                     50,                 0.9633,                0.83966,                0.78485,                 1.0639,                0.89078,                0.82192,                0.85453,                0.66712,                0.87572,                0.80822,                0.82198,                0.42847,                0.91126,                0.57935,                0.79398,                 1.1271,              0.0010496,              0.0010496,              0.0010496
                     51,                0.91813,                0.80278,                 0.7728,                 1.0373,                0.89264,                0.79731,                  0.861,                 0.6449,                0.84683,                 0.7574,                0.77162,                0.43611,                0.91205,                0.53026,                0.82464,                 1.1631,              0.0010298,              0.0010298,              0.0010298
                     52,                0.95582,                0.82186,                0.76284,                 1.0561,                0.91988,                0.80822,                0.84939,                0.67464,                0.91988,                0.80822,                0.85791,                0.54174,                0.87168,                0.52196,                0.82707,                 1.0763,                0.00101,                0.00101,                0.00101
                     53,                 0.9193,                0.80326,                0.76194,                 1.0472,                0.91988,                0.79452,                0.84481,                0.64882,                0.91988,                0.79452,                0.84841,                0.50908,                 0.9001,                0.54244,                0.87425,                 1.1076,              0.0009902,              0.0009902,              0.0009902
                     54,                 0.9061,                0.80465,                0.74728,                 1.0443,                0.89937,                0.80822,                0.85341,                0.67528,                0.89937,                0.80822,                0.85446,                 0.4795,                0.85406,                0.60424,                0.79978,                 1.0859,              0.0009704,              0.0009704,              0.0009704
                     55,                0.88707,                0.76667,                0.71427,                 1.0465,                0.92694,                0.76712,                0.84757,                0.66147,                0.93178,                0.74852,                0.82372,                0.46074,                0.91321,                0.57787,                0.78506,                 1.1821,              0.0009506,              0.0009506,              0.0009506
                     56,                0.89651,                 0.7758,                0.72466,                 1.0371,                0.87932,                0.79854,                0.86807,                0.66683,                0.85659,                0.76712,                0.80939,                0.45765,                0.90039,                0.54323,                0.78281,                  1.119,              0.0009308,              0.0009308,              0.0009308
                     57,                0.89914,                 0.7753,                0.71239,                 1.0391,                 0.9209,                0.73973,                 0.8334,                0.64802,                0.90385,                0.72603,                0.81108,                0.43967,                0.84648,                0.59067,                 0.7855,                 1.1199,               0.000911,               0.000911,               0.000911
                     58,                0.84919,                 0.7269,                 0.6853,                 1.0183,                0.81939,                0.84932,                0.84247,                0.64286,                0.84774,                0.76276,                0.81303,                 0.4607,                0.87633,                0.53896,                0.80386,                 1.1501,              0.0008912,              0.0008912,              0.0008912
                     59,                0.89011,                0.75801,                0.72946,                 1.0395,                0.87246,                0.80822,                0.84331,                0.66688,                0.82658,                0.76712,                0.79022,                0.45345,                0.87854,                0.55116,                0.81214,                 1.1302,              0.0008714,              0.0008714,              0.0008714
                     60,                0.91478,                0.80883,                0.75875,                 1.0515,                0.85149,                0.86397,                 0.8673,                0.64695,                0.85442,                0.80405,                0.83059,                0.47092,                0.90307,                0.56589,                0.80285,                 1.1417,              0.0008516,              0.0008516,              0.0008516
                     61,                0.88395,                0.74765,                0.70929,                  1.032,                0.82663,                0.86301,                0.86637,                0.66535,                0.81198,                0.82825,                0.83836,                 0.4626,                0.86068,                0.59605,                0.79194,                 1.1105,              0.0008318,              0.0008318,              0.0008318
                     62,                0.89678,                0.77013,                0.72506,                 1.0542,                0.82172,                0.84932,                0.85782,                0.66394,                0.79414,                0.82192,                0.81631,                0.45055,                0.84423,                0.63681,                0.74435,                 1.1107,               0.000812,               0.000812,               0.000812
                     63,                0.84803,                0.75362,                0.68991,                 1.0312,                0.88193,                0.81863,                0.86072,                0.68146,                0.88193,                0.81863,                0.85594,                0.50001,                0.88313,                0.59456,                0.74232,                 1.1355,              0.0007922,              0.0007922,              0.0007922
                     64,                0.91208,                0.75886,                0.75929,                 1.0529,                0.84352,                0.88614,                0.87306,                0.69087,                0.88662,                0.78082,                0.85041,                0.51366,                0.85664,                0.61053,                0.71046,                 1.1119,              0.0007724,              0.0007724,              0.0007724
                     65,                0.87967,                0.78585,                0.71642,                 1.0279,                0.86179,                0.85421,                0.88272,                0.70868,                0.85283,                0.82192,                 0.8429,                  0.512,                0.82118,                0.65046,                0.71988,                  1.066,              0.0007526,              0.0007526,              0.0007526
                     66,                0.85691,                0.76515,                 0.7044,                 1.0175,                0.88579,                0.84992,                0.87827,                0.70364,                0.87151,                0.83622,                0.85368,                0.53202,                0.81775,                 0.6497,                0.71374,                 1.0693,              0.0007328,              0.0007328,              0.0007328
                     67,                0.86024,                 0.8234,                0.70472,                 1.0294,                0.86271,                0.83562,                0.86591,                0.70057,                0.86271,                0.83562,                0.86709,                0.55466,                0.80535,                0.61282,                 0.7667,                 1.0548,               0.000713,               0.000713,               0.000713
                     68,                0.83374,                0.74405,                0.69956,                 1.0021,                 0.8995,                0.84932,                0.86593,                0.67818,                0.88499,                0.83562,                 0.8364,                 0.4574,                0.83926,                0.63787,                0.71027,                 1.0651,              0.0006932,              0.0006932,              0.0006932
                     69,                0.82795,                0.77776,                0.69163,                 1.0063,                0.87561,                0.86793,                0.87727,                0.70786,                 0.8894,                0.88128,                0.87702,                0.55528,                0.77897,                0.55722,                0.68501,                 1.0374,              0.0006734,              0.0006734,              0.0006734
                     70,                0.83601,                0.75377,                0.68765,                  1.014,                0.88189,                0.86301,                 0.8907,                0.70982,                0.92499,                0.84464,                0.87641,                0.52234,                0.79715,                0.60775,                0.71099,                 1.0204,              0.0006536,              0.0006536,              0.0006536
                     71,                0.83076,                0.75727,                0.69404,                 1.0067,                0.90439,                0.84932,                0.86067,                0.67903,                0.87476,                0.82192,                0.82076,                0.48947,                0.83338,                0.59622,                0.77374,                 1.0859,              0.0006338,              0.0006338,              0.0006338
                     72,                0.86085,                0.76334,                0.70069,                 1.0157,                0.91203,                0.85213,                0.87948,                0.68042,                0.88311,                0.82192,                0.83894,                0.48338,                 0.8578,                0.59711,                0.73716,                  1.095,               0.000614,               0.000614,               0.000614
                     73,                0.80467,                0.73057,                0.64583,                 1.0073,                 0.9004,                0.86301,                0.86954,                0.69453,                0.91106,                0.84197,                 0.8569,                0.50165,                0.84965,                0.61106,                0.72606,                 1.1314,              0.0005942,              0.0005942,              0.0005942
                     74,                0.83597,                0.74937,                0.66722,                 1.0103,                0.88364,                0.87671,                0.88382,                0.70212,                0.87531,                0.86301,                0.86828,                0.52943,                0.85147,                0.59246,                0.70755,                 1.1292,              0.0005744,              0.0005744,              0.0005744
                     75,                0.82715,                0.75906,                0.65484,                 1.0241,                0.91388,                0.89041,                0.88837,                0.73103,                0.87141,                0.84932,                0.85196,                0.53461,                0.79303,                0.59413,                0.69342,                 1.0731,              0.0005546,              0.0005546,              0.0005546
                     76,                0.82872,                0.74371,                0.67674,                 1.0185,                0.89702,                0.84932,                 0.8783,                0.69934,                0.88255,                0.83562,                0.86078,                0.50747,                 0.8084,                0.61229,                0.70132,                 1.0633,              0.0005348,              0.0005348,              0.0005348
                     77,                0.80874,                0.71378,                 0.6635,                 1.0022,                0.89772,                0.84173,                0.87418,                0.69681,                0.89772,                0.84173,                0.86039,                0.51809,                0.77048,                0.59124,                0.70559,                 1.0574,               0.000515,               0.000515,               0.000515
                     78,                0.80755,                0.68093,                 0.6526,                  1.024,                 0.9109,                0.84036,                0.88155,                0.72028,                 0.9109,                0.84036,                 0.8678,                0.49991,                0.77832,                0.61571,                0.68928,                 1.0335,              0.0004952,              0.0004952,              0.0004952
                     79,                0.80179,                0.69056,                0.66462,                 1.0191,                0.89544,                0.87671,                0.88909,                0.72428,                0.88145,                0.86301,                0.86092,                0.51657,                0.77401,                0.58395,                0.67837,                 1.0164,              0.0004754,              0.0004754,              0.0004754
                     80,                0.83682,                 0.7614,                0.68636,                 1.0039,                0.87067,                0.91781,                0.90665,                0.74097,                 0.8621,                0.87671,                0.86085,                0.46784,                0.76085,                0.65193,                0.65651,                  1.054,              0.0004556,              0.0004556,              0.0004556
                     81,                0.78349,                 0.6872,                0.65471,                 1.0007,                0.90235,                0.88609,                0.92047,                0.75073,                0.88296,                0.86301,                0.89803,                0.53206,                 0.7371,                0.58302,                0.67439,                0.99336,              0.0004358,              0.0004358,              0.0004358
                     82,                0.80209,                0.75724,                0.63782,                0.99837,                0.88915,                0.90411,                0.90244,                0.74255,                0.87906,                0.89041,                0.86912,                0.48516,                0.75458,                0.60831,                0.65627,                 1.0054,               0.000416,               0.000416,               0.000416
                     83,                0.78811,                0.72922,                  0.678,                 1.0054,                0.90091,                0.87186,                 0.8864,                0.73932,                0.90091,                0.87186,                 0.8754,                0.52629,                0.72805,                0.57332,                0.65255,                 1.0119,              0.0003962,              0.0003962,              0.0003962
                     84,                  0.781,                0.75592,                 0.6418,                 1.0026,                0.88905,                0.82192,                0.87301,                0.72141,                0.90386,                0.83562,                0.87997,                0.52199,                0.74897,                0.57764,                0.68857,                 1.0062,              0.0003764,              0.0003764,              0.0003764
                     85,                0.76657,                0.68248,                0.63134,                0.99899,                0.84212,                0.87679,                0.87682,                0.72701,                0.91533,                0.84932,                0.89569,                0.52206,                 0.7345,                0.57923,                0.65522,                0.99283,              0.0003566,              0.0003566,              0.0003566
                     86,                0.76235,                0.69746,                0.63094,                0.99508,                0.89479,                0.89041,                0.87808,                0.72683,                0.90127,                0.89041,                0.88851,                0.50825,                0.71608,                0.59864,                0.65477,                0.98055,              0.0003368,              0.0003368,              0.0003368
                     87,                0.76085,                0.68472,                0.63257,                 1.0075,                0.91106,                0.87671,                 0.8882,                0.72647,                0.91672,                0.87671,                0.89194,                0.52795,                 0.7262,                0.58923,                0.65471,                 1.0022,               0.000317,               0.000317,               0.000317
                     88,                  0.805,                0.74311,                0.67528,                 1.0155,                0.90209,                0.87671,                0.88381,                  0.729,                0.92827,                0.89041,                0.89432,                0.55017,                0.71333,                0.57244,                0.65183,                 0.9948,              0.0002972,              0.0002972,              0.0002972
                     89,                0.78633,                 0.7239,                0.63868,                 1.0078,                0.87791,                0.87671,                0.88112,                0.72428,                0.91563,                0.87671,                0.89791,                0.49599,                0.72984,                0.59239,                0.65249,                0.99191,              0.0002774,              0.0002774,              0.0002774
                     90,                0.79219,                0.68564,                0.64236,                0.99829,                0.88981,                0.88498,                0.89238,                0.72699,                0.91319,                0.86459,                0.89528,                0.49294,                0.71914,                0.59488,                0.64502,                0.97059,              0.0002576,              0.0002576,              0.0002576
                     91,                0.75638,                0.63019,                0.70526,                 1.0126,                0.95284,                0.83029,                0.88515,                0.71498,                0.95284,                0.83029,                0.88106,                0.46969,                0.74998,                0.62034,                0.68676,                0.98814,              0.0002378,              0.0002378,              0.0002378
                     92,                0.74902,                0.60211,                0.70442,                 1.0142,                0.92447,                 0.8384,                 0.8719,                 0.6856,                0.88587,                0.85062,                0.86733,                0.46571,                0.77787,                0.62831,                0.74745,                 1.0251,               0.000218,               0.000218,               0.000218
                     93,                0.76022,                 0.5991,                0.68542,                 1.0288,                0.92448,                0.84932,                0.87512,                0.71322,                0.92448,                0.84932,                0.87762,                0.48081,                0.77055,                0.61631,                0.69842,                 1.0142,              0.0001982,              0.0001982,              0.0001982
                     94,                0.72621,                0.56972,                0.68948,                 1.0243,                0.91215,                0.84932,                 0.8839,                0.71568,                0.89962,                0.87671,                0.88311,                0.51238,                0.78633,                0.63379,                0.69767,                  1.021,              0.0001784,              0.0001784,              0.0001784
                     95,                0.72951,                0.58332,                0.65783,                 1.0177,                0.92473,                0.84146,                0.88797,                0.73013,                0.90919,                0.87671,                 0.8894,                0.52087,                0.76415,                0.63005,                0.67317,                 1.0044,              0.0001586,              0.0001586,              0.0001586
                     96,                0.75579,                0.63294,                0.66988,                 1.0222,                0.95225,                0.81954,                0.88646,                0.73164,                0.96816,                0.83299,                0.89986,                0.52432,                0.76079,                0.61817,                0.67069,                 1.0157,              0.0001388,              0.0001388,              0.0001388
                     97,                0.75023,                0.66461,                0.66484,                 1.0005,                0.91293,                0.86184,                0.89036,                0.71976,                0.91293,                0.86184,                0.88688,                0.50032,                0.77219,                0.64386,                0.66439,                  1.016,               0.000119,               0.000119,               0.000119
                     98,                0.76861,                0.62843,                0.65171,                 1.0252,                0.90249,                 0.8875,                0.89239,                0.73119,                 0.9405,                0.86614,                0.90533,                0.50765,                0.76216,                0.65377,                0.65694,                 1.0104,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.71495,                 0.6412,                0.66238,                0.99272,                0.91533,                0.88861,                0.89334,                0.73294,                0.92807,                0.88383,                0.90812,                0.52233,                0.75541,                0.64195,                0.64554,                 1.0129,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.71789,                0.62104,                0.64834,                0.99567,                  0.915,                0.89041,                0.89289,                0.72079,                0.92819,                0.88534,                0.90029,                0.53278,                0.75154,                0.62717,                0.64497,                 1.0128,               5.96e-05,               5.96e-05,               5.96e-05
