                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.76608,                0.61317,                0.64962,                  0.975,                0.91898,                0.69466,                0.78462,                0.57709,                0.87588,                0.75573,                0.80099,                0.48594,                 1.0094,                 0.6451,                0.89853,                 1.1212,              0.0010892,              0.0010892,              0.0010892
                     49,                0.70602,                0.57868,                0.61246,                0.95227,                0.86919,                0.70992,                0.77474,                0.57824,                0.84389,                0.77099,                0.81759,                0.47302,                0.99403,                0.63011,                0.95506,                 1.1258,              0.0010694,              0.0010694,              0.0010694
                     50,                0.71905,                0.60247,                0.59458,                 0.9718,                0.85787,                0.69113,                0.75283,                0.56665,                0.84595,                0.72519,                0.78703,                0.50236,                 1.0068,                0.61821,                0.95028,                 1.1243,              0.0010496,              0.0010496,              0.0010496
                     51,                0.70536,                0.58565,                0.58686,                0.95656,                0.85975,                0.70992,                0.76086,                0.58841,                0.84612,                0.71359,                0.77631,                0.47097,                0.96787,                0.64789,                0.89685,                 1.0947,              0.0010298,              0.0010298,              0.0010298
                     52,                0.73667,                0.59808,                0.60608,                0.97707,                0.85646,                0.68323,                0.74959,                0.56295,                0.84401,                0.70215,                0.74786,                0.43452,                 1.0026,                0.64008,                0.92056,                 1.1112,                0.00101,                0.00101,                0.00101
                     53,                0.70262,                0.61304,                0.58571,                0.95411,                0.82516,                0.67939,                0.73621,                0.56392,                0.81565,                0.67939,                0.72516,                0.43142,                 1.0084,                0.68483,                0.96506,                 1.1454,              0.0009902,              0.0009902,              0.0009902
                     54,                0.70821,                0.60192,                 0.5981,                0.95351,                0.86835,                0.73282,                0.77839,                0.57989,                0.86835,                0.74809,                0.77159,                0.46161,                0.96936,                0.67307,                0.93977,                 1.1034,              0.0009704,              0.0009704,              0.0009704
                     55,                0.70299,                 0.5966,                0.58951,                  0.962,                0.84295,                0.72519,                  0.752,                0.56301,                0.86794,                0.75256,                0.77512,                0.42182,                 1.0177,                0.68821,                 1.0564,                  1.137,              0.0009506,              0.0009506,              0.0009506
                     56,                0.70874,                0.60871,                0.58351,                0.96375,                0.83855,                0.71367,                 0.7251,                0.54646,                0.84842,                0.74046,                0.75619,                0.43738,                 1.0115,                 0.6529,                 1.0265,                 1.1536,              0.0009308,              0.0009308,              0.0009308
                     57,                0.72508,                0.60073,                0.58702,                0.96421,                0.84029,                0.74809,                0.77984,                 0.5782,                0.84886,                0.75573,                 0.7873,                 0.4061,                0.98364,                0.69383,                0.94299,                 1.1344,               0.000911,               0.000911,               0.000911
                     58,                0.72083,                0.62346,                0.58037,                0.95817,                0.84769,                0.74809,                0.76417,                0.55689,                0.84677,                0.75934,                0.79141,                0.46952,                0.99894,                0.64821,                0.99627,                 1.1273,              0.0008912,              0.0008912,              0.0008912
                     59,                0.68527,                0.61305,                0.57093,                 0.9505,                0.80881,                0.71044,                0.71834,                0.54621,                0.82615,                0.72519,                0.75123,                0.44236,                0.99639,                0.64054,                 1.0397,                 1.1325,              0.0008714,              0.0008714,              0.0008714
                     60,                0.68413,                0.63446,                0.55656,                0.95479,                 0.8402,                0.73282,                0.74822,                0.56095,                0.85771,                0.74809,                0.76953,                0.44062,                 1.0003,                0.65245,                  1.024,                  1.139,              0.0008516,              0.0008516,              0.0008516
                     61,                0.70103,                0.58351,                0.54948,                0.96111,                0.84396,                0.74046,                0.77811,                0.58528,                0.84821,                0.74046,                0.78168,                0.43102,                0.98172,                0.68725,                0.95364,                 1.1234,              0.0008318,              0.0008318,              0.0008318
                     62,                0.69597,                0.60385,                0.54895,                0.94547,                0.83309,                0.73282,                0.75318,                 0.5763,                0.82902,                0.76336,                0.77612,                0.47216,                 1.0016,                0.61522,                0.99158,                 1.1632,               0.000812,               0.000812,               0.000812
                     63,                0.68795,                0.60254,                 0.5733,                0.96709,                 0.8355,                0.75573,                0.77645,                0.59094,                0.84394,                0.76336,                0.79506,                 0.4705,                0.97461,                0.63621,                0.98562,                 1.1433,              0.0007922,              0.0007922,              0.0007922
                     64,                 0.6331,                0.57546,                0.53264,                0.91921,                0.86469,                0.77099,                0.78819,                0.59475,                0.85613,                0.76336,                0.79167,                0.45417,                0.95901,                0.66014,                0.88541,                 1.1364,              0.0007724,              0.0007724,              0.0007724
                     65,                0.63477,                 0.5789,                0.51276,                0.92845,                0.84112,                0.76786,                0.79374,                0.59924,                0.83289,                0.76095,                0.80531,                0.50038,                0.99068,                0.68629,                0.90875,                 1.1474,              0.0007526,              0.0007526,              0.0007526
                     66,                0.64578,                0.59742,                 0.5614,                0.93916,                0.83043,                0.71756,                 0.7377,                0.57263,                0.81262,                0.75573,                0.77762,                0.47143,                0.98652,                0.65899,                 1.0036,                 1.1515,              0.0007328,              0.0007328,              0.0007328
                     67,                0.62748,                0.53654,                0.52267,                0.92884,                 0.8341,                0.73282,                0.76397,                0.57867,                0.84344,                0.74809,                0.78432,                0.44647,                0.98456,                0.64927,                0.93572,                 1.1414,               0.000713,               0.000713,               0.000713
                     68,                0.64634,                0.57755,                0.53022,                 0.9449,                0.85053,                0.73282,                0.76865,                0.57567,                0.87728,                0.75573,                0.80491,                0.43247,                 0.9671,                0.70465,                0.94625,                 1.1651,              0.0006932,              0.0006932,              0.0006932
                     69,                0.64045,                0.56939,                0.52276,                0.93437,                0.85783,                0.74046,                0.77284,                0.57146,                0.86939,                0.75573,                0.78803,                0.46044,                 0.9626,                0.63573,                0.93874,                 1.1574,              0.0006734,              0.0006734,              0.0006734
                     70,                0.64298,                0.59436,                0.49397,                0.93669,                 0.8316,                0.73282,                0.75933,                0.56341,                0.83677,                0.74352,                0.77691,                0.42297,                0.99348,                0.65854,                 0.9497,                 1.1722,              0.0006536,              0.0006536,              0.0006536
                     71,                0.64315,                0.59011,                0.50073,                0.94898,                0.85587,                0.73282,                0.75652,                0.56931,                0.84724,                0.76207,                0.78978,                0.40726,                0.98432,                0.68547,                0.99646,                  1.144,              0.0006338,              0.0006338,              0.0006338
                     72,                0.64142,                0.56835,                0.54958,                0.92469,                0.89886,                 0.7463,                0.79641,                0.60834,                0.89918,                0.74894,                0.80861,                0.49218,                0.89963,                0.62676,                0.88284,                 1.0999,               0.000614,               0.000614,               0.000614
                     73,                0.62693,                0.56628,                0.49737,                0.94124,                0.87566,                0.75265,                0.79317,                0.62583,                0.85957,                0.76336,                0.79552,                 0.5299,                0.90127,                0.58573,                0.87494,                 1.1011,              0.0005942,              0.0005942,              0.0005942
                     74,                0.63501,                 0.5644,                0.50917,                0.93734,                 0.8711,                0.75573,                0.80301,                0.61444,                0.85624,                0.77863,                0.81036,                0.45975,                0.91661,                0.67762,                0.86147,                 1.0834,              0.0005744,              0.0005744,              0.0005744
                     75,                0.63655,                0.59031,                0.50406,                0.95116,                0.84834,                0.76336,                0.78989,                0.60972,                0.88413,                0.77099,                0.80458,                0.49509,                0.92899,                0.61915,                0.90468,                 1.0984,              0.0005546,              0.0005546,              0.0005546
                     76,                0.61403,                 0.5737,                 0.5062,                0.93164,                0.82965,                0.74809,                0.75947,                0.59338,                 0.8584,                0.77863,                0.78083,                0.44018,                0.91566,                 0.6757,                0.91558,                 1.0905,              0.0005348,              0.0005348,              0.0005348
                     77,                0.62209,                0.57982,                0.50292,                0.93716,                0.84005,                0.74809,                0.75511,                0.58171,                0.86111,                0.77099,                0.79335,                0.47148,                0.91841,                0.63914,                0.91435,                 1.1136,               0.000515,               0.000515,               0.000515
                     78,                0.57689,                0.54144,                 0.4809,                0.91514,                0.86491,                0.73282,                0.77406,                0.59427,                0.88085,                0.75573,                0.79508,                 0.4606,                0.93143,                0.69742,                0.91503,                 1.1294,              0.0004952,              0.0004952,              0.0004952
                     79,                0.60995,                0.55661,                  0.494,                0.92415,                 0.8376,                0.74807,                0.76998,                0.59701,                0.86823,                0.75448,                0.79621,                0.47693,                0.90857,                0.64462,                0.89325,                 1.1115,              0.0004754,              0.0004754,              0.0004754
                     80,                0.58908,                0.54138,                  0.484,                0.91175,                0.82085,                 0.7695,                0.79702,                0.63053,                0.83714,                0.78477,                0.80496,                0.47542,                0.84135,                0.64751,                0.76175,                 1.0333,              0.0004556,              0.0004556,              0.0004556
                     81,                0.59309,                 0.5464,                0.48367,                0.90703,                0.84908,                0.77304,                0.80406,                0.62905,                0.84058,                0.76478,                0.80298,                0.46607,                0.86928,                0.65127,                0.79335,                 1.0434,              0.0004358,              0.0004358,              0.0004358
