                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.83049,                0.74764,                 0.6968,                 1.0401,                0.90417,                0.80875,                 0.8812,                0.71855,                0.84953,                 0.7619,                0.81539,                0.44245,                 0.6798,                0.42631,                0.61949,                0.97918,              0.0013268,              0.0013268,              0.0013268
                     37,                0.85673,                0.76694,                0.70083,                 1.0474,                0.89516,                0.77143,                0.86626,                0.70117,                0.81359,                0.74825,                0.76706,                0.40871,                0.74045,                0.40282,                0.65357,                 1.0358,               0.001307,               0.001307,               0.001307
                     38,                0.85611,                0.82355,                 0.7155,                 1.0377,                0.83824,                0.82857,                0.86374,                0.69943,                0.83722,                0.73333,                0.78073,                0.39746,                0.74068,                0.41795,                0.63781,                 1.0223,              0.0012872,              0.0012872,              0.0012872
                     39,                 0.8834,                0.76924,                 0.7359,                 1.0584,                0.86219,                0.82857,                0.86182,                0.71572,                 0.7817,                0.75238,                0.75586,                0.36762,                0.69484,                0.45983,                0.61616,                0.99355,              0.0012674,              0.0012674,              0.0012674
                     40,                0.85164,                0.72553,                0.71622,                 1.0585,                0.82601,                0.84762,                0.85897,                0.70347,                0.80041,                0.85714,                 0.8222,                0.48372,                0.75787,                0.36977,                0.65268,                 1.0285,              0.0012476,              0.0012476,              0.0012476
                     41,                0.83361,                0.72873,                0.72641,                 1.0477,                0.91261,                0.79572,                0.88998,                 0.7363,                0.88021,                0.76982,                0.83123,                0.44413,                0.68254,                0.40332,                0.59579,                 1.0064,              0.0012278,              0.0012278,              0.0012278
                     42,                 0.8354,                0.73156,                0.70552,                 1.0535,                0.86414,                0.82857,                0.86558,                0.72048,                0.80862,                0.79048,                0.82574,                0.43271,                0.69783,                0.39346,                0.63602,                0.99543,               0.001208,               0.001208,               0.001208
                     43,                0.84758,                0.78817,                0.72939,                 1.0382,                0.90957,                0.82857,                0.88755,                0.72044,                0.79243,                0.72381,                0.71169,                0.34018,                0.69615,                0.48324,                 0.6051,                   1.01,              0.0011882,              0.0011882,              0.0011882
                     44,                0.89336,                0.78655,                0.72061,                 1.0368,                0.88734,                0.77143,                0.85238,                0.67517,                0.83801,                0.69524,                0.75159,                0.32685,                0.70784,                0.50766,                0.63525,                 1.0089,              0.0011684,              0.0011684,              0.0011684
                     45,                0.85076,                0.74436,                0.74237,                 1.0613,                0.92256,                0.78095,                0.86817,                0.72331,                0.90348,                 0.7619,                0.85192,                0.49436,                0.65027,                0.35235,                0.65429,                0.95099,              0.0011486,              0.0011486,              0.0011486
                     46,                0.85416,                0.77362,                0.69775,                 1.0531,                0.88779,                0.82884,                0.89002,                0.74736,                0.85918,                0.79048,                0.86224,                0.52423,                0.65724,                0.33853,                0.64882,                0.94249,              0.0011288,              0.0011288,              0.0011288
                     47,                0.82121,                0.70792,                0.67706,                   1.03,                0.85985,                    0.8,                0.86942,                0.73369,                0.87039,                0.80952,                0.88016,                0.51266,                0.60769,                0.36364,                0.59246,                0.92378,               0.001109,               0.001109,               0.001109
                     48,                 0.8292,                0.75098,                0.67564,                 1.0448,                0.87131,                 0.8383,                0.88138,                0.72867,                0.85502,                0.81905,                0.84167,                 0.4989,                0.65067,                0.33386,                0.60469,                0.92984,              0.0010892,              0.0010892,              0.0010892
                     49,                0.80294,                0.74124,                0.65051,                 1.0213,                0.90356,                0.84762,                0.86985,                0.73341,                0.89323,                 0.8381,                0.85291,                0.45893,                0.62607,                0.37968,                0.55541,                0.92276,              0.0010694,              0.0010694,              0.0010694
                     50,                0.78594,                0.69583,                0.68469,                 1.0345,                0.89334,                0.82857,                0.89983,                0.73389,                 0.8162,                0.80358,                0.81235,                0.37536,                0.62144,                0.46232,                0.58574,                0.92866,              0.0010496,              0.0010496,              0.0010496
                     51,                0.79051,                0.71408,                0.64852,                 1.0386,                0.86892,                0.82077,                0.87622,                0.72924,                0.85257,                0.79048,                0.81672,                0.47847,                0.61986,                0.35966,                 0.6248,                0.91994,              0.0010298,              0.0010298,              0.0010298
                     52,                0.79843,                0.74356,                 0.6616,                 1.0184,                0.86531,                0.85658,                0.89157,                0.75984,                0.83665,                    0.8,                0.83289,                0.47282,                0.58154,                  0.396,                0.54698,                0.89915,                0.00101,                0.00101,                0.00101
                     53,                0.76933,                0.71722,                0.64443,                 1.0134,                0.90807,                0.84673,                0.88227,                0.73004,                0.89763,                 0.8381,                0.85603,                0.50385,                0.63393,                0.36937,                0.58266,                0.93019,              0.0009902,              0.0009902,              0.0009902
                     54,                0.78915,                 0.7113,                 0.6602,                 1.0228,                0.89356,                    0.8,                0.86861,                 0.7246,                0.89941,                0.80952,                0.87422,                0.46419,                0.63556,                0.42172,                0.58993,                0.95744,              0.0009704,              0.0009704,              0.0009704
