                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                0.97429,                0.78607,                0.92942,                 1.0651,                0.64346,                0.61832,                0.64785,                0.47822,                0.63549,                0.61219,                0.60584,                0.27434,                 1.1293,                0.90856,                 1.3214,                 1.1842,              0.0018218,              0.0018218,              0.0018218
                     12,                0.89463,                0.72177,                0.84017,                 1.0245,                0.72903,                0.65722,                0.66982,                0.49829,                0.72903,                0.65722,                0.66901,                0.32896,                 1.1222,                0.78696,                 1.2463,                 1.1635,               0.001802,               0.001802,               0.001802
                     13,                0.89493,                0.70166,                0.79146,                 1.0217,                0.71576,                0.64885,                0.68281,                0.48824,                0.78943,                0.58779,                0.65334,                0.31447,                  1.207,                0.84487,                 1.2124,                 1.2115,              0.0017822,              0.0017822,              0.0017822
                     14,                0.88888,                0.70785,                0.79204,                 1.0165,                0.84477,                0.64885,                0.71799,                 0.5232,                0.80884,                0.64601,                0.68914,                 0.3223,                 1.1137,                 0.9172,                 1.1769,                 1.1828,              0.0017624,              0.0017624,              0.0017624
                     15,                 0.8876,                0.68989,                0.77845,                 1.0227,                0.89592,                0.65714,                0.74143,                0.53908,                0.87523,                0.64258,                 0.7187,                0.34852,                 1.1101,                0.90102,                 1.1148,                 1.1626,              0.0017426,              0.0017426,              0.0017426
                     16,                0.90542,                 0.7224,                0.76409,                 1.0235,                0.86645,                0.66412,                0.73781,                0.52487,                0.84078,                0.64498,                0.70791,                0.31347,                  1.095,                0.80037,                 1.1471,                 1.1584,              0.0017228,              0.0017228,              0.0017228
                     17,                0.83195,                0.69471,                0.72136,                 1.0051,                0.80402,                0.65768,                 0.7199,                0.52032,                0.81585,                0.62595,                0.70022,                0.37875,                 1.1572,                0.75841,                 1.1586,                 1.1969,               0.001703,               0.001703,               0.001703
                     18,                0.87083,                0.65687,                0.80802,                 1.0367,                0.76516,                0.59694,                0.66195,                0.47659,                0.71681,                0.66412,                0.65571,                0.31544,                 1.1244,                 0.9357,                 1.2428,                 1.1729,              0.0016832,              0.0016832,              0.0016832
                     19,                0.83138,                 0.6792,                0.72338,                0.99935,                0.85879,                0.64885,                0.74807,                0.52203,                0.74983,                 0.5949,                0.61559,                0.24578,                 1.1314,                 1.0813,                 1.0795,                 1.1711,              0.0016634,              0.0016634,              0.0016634
                     20,                0.79704,                0.64052,                 0.7034,                0.99217,                 0.8612,                0.68702,                0.75045,                0.54168,                0.83905,                0.69466,                0.72782,                0.34721,                 1.0555,                0.89882,                 1.0233,                 1.1306,              0.0016436,              0.0016436,              0.0016436
                     21,                0.83126,                0.67361,                 0.7136,                 1.0177,                0.80217,                0.70229,                0.74066,                0.52077,                 0.7822,                0.64885,                0.69344,                0.38294,                 1.1293,                0.76283,                 1.0783,                 1.2029,              0.0016238,              0.0016238,              0.0016238
                     22,                0.83127,                0.66382,                0.71952,                 1.0023,                  0.826,                0.68854,                0.74577,                0.54527,                0.82382,                0.64254,                0.72898,                0.37288,                 1.0534,                0.77384,                 1.0554,                 1.1234,               0.001604,               0.001604,               0.001604
                     23,                0.76801,                0.64224,                0.65045,                0.97236,                0.77829,                0.75034,                0.75155,                0.54278,                0.74375,                0.72519,                0.72531,                0.39927,                 1.0275,                0.72955,                 1.0983,                 1.1526,              0.0015842,              0.0015842,              0.0015842
                     24,                0.77277,                0.62023,                0.65783,                0.98925,                0.79964,                0.63359,                0.66352,                0.47947,                0.75538,                0.61289,                0.65958,                 0.3804,                 1.1562,                 0.6857,                 1.2299,                 1.2081,              0.0015644,              0.0015644,              0.0015644
                     25,                0.76738,                0.63336,                0.66158,                0.97718,                 0.7525,                0.72519,                0.71161,                0.52685,                0.77988,                0.70229,                0.73199,                0.39325,                 1.0485,                0.70184,                 1.0716,                 1.1501,              0.0015446,              0.0015446,              0.0015446
                     26,                0.76963,                0.66057,                0.62909,                0.97061,                0.88659,                 0.7161,                0.75142,                0.56302,                0.83196,                0.71806,                0.75959,                0.43414,                 1.0483,                0.69325,                 1.0906,                 1.1501,              0.0015248,              0.0015248,              0.0015248
                     27,                0.75934,                  0.633,                0.65376,                0.98889,                0.77971,                0.73282,                0.72874,                0.54657,                0.79224,                0.70992,                 0.7444,                0.38576,                 1.0424,                0.76033,                0.98468,                 1.1676,               0.001505,               0.001505,               0.001505
                     28,                0.78853,                0.68082,                0.62925,                 0.9806,                0.74776,                0.67939,                0.69068,                 0.5093,                0.86568,                0.65649,                0.74505,                0.35325,                 1.0938,                0.73909,                 1.1344,                 1.2456,              0.0014852,              0.0014852,              0.0014852
                     29,                0.71731,                0.64225,                0.59407,                0.95396,                0.83602,                0.67939,                0.73022,                0.54368,                0.80297,                0.74046,                 0.7458,                 0.4013,                 1.0575,                0.70461,                 1.1223,                 1.1536,              0.0014654,              0.0014654,              0.0014654
                     30,                0.74165,                0.61307,                0.64377,                0.97091,                0.81903,                0.69096,                0.72585,                0.55172,                0.81903,                0.69096,                0.73411,                 0.4679,                 1.0537,                0.64219,                 1.1279,                 1.1614,              0.0014456,              0.0014456,              0.0014456
                     31,                0.72006,                0.58479,                0.63012,                0.97712,                0.86051,                0.72519,                0.77768,                0.58929,                0.84153,                0.69466,                0.74741,                0.40066,                0.99404,                0.74511,                0.95909,                 1.0947,              0.0014258,              0.0014258,              0.0014258
                     32,                0.71914,                0.62565,                0.58305,                0.95714,                0.81418,                0.70239,                0.76392,                0.56658,                0.80897,                0.66412,                0.75212,                0.42793,                 1.0615,                0.70706,                  1.005,                 1.1544,               0.001406,               0.001406,               0.001406
                     33,                0.73341,                0.58847,                0.65226,                 0.9714,                0.85234,                0.70992,                0.77341,                0.58397,                0.78703,                0.71756,                0.75703,                0.43244,                0.99971,                0.69493,                 0.9942,                 1.1224,              0.0013862,              0.0013862,              0.0013862
                     34,                0.72784,                0.60352,                0.59481,                0.97975,                0.88888,                0.73279,                0.79205,                0.59103,                0.87249,                0.71756,                0.79252,                0.42471,                 1.0126,                0.72357,                0.87336,                 1.1078,              0.0013664,              0.0013664,              0.0013664
                     35,                0.69764,                0.61426,                0.58056,                0.96051,                0.88914,                 0.7347,                0.79053,                0.58391,                0.86228,                0.71691,                0.78345,                0.43028,                0.98243,                0.73142,                0.90706,                  1.119,              0.0013466,              0.0013466,              0.0013466
                     36,                0.73366,                0.65084,                0.59942,                0.96409,                0.86717,                0.74046,                0.79793,                0.59313,                0.84929,                0.72519,                0.76928,                0.43327,                 0.9937,                0.71087,                0.88425,                  1.128,              0.0013268,              0.0013268,              0.0013268
                     37,                0.67234,                0.60136,                0.56209,                 0.9719,                0.85823,                0.72519,                0.79361,                0.59812,                0.81531,                0.74138,                0.78793,                0.47162,                0.99509,                0.67396,                0.90072,                 1.1521,               0.001307,               0.001307,               0.001307
                     38,                 0.6641,                0.60836,                 0.5878,                0.93735,                0.85807,                0.72519,                0.77583,                0.58446,                0.84143,                0.70992,                0.74963,                0.39835,                0.95666,                0.74398,                0.92943,                 1.1105,              0.0012872,              0.0012872,              0.0012872
                     39,                0.69568,                0.58316,                0.54702,                0.95492,                0.81128,                0.70992,                0.74604,                0.55507,                0.78399,                0.72034,                0.73261,                0.41499,                0.99737,                0.72755,                 1.0368,                 1.1352,              0.0012674,              0.0012674,              0.0012674
                     40,                0.66872,                0.60687,                0.55054,                0.94657,                0.88794,                0.73282,                0.77885,                0.59067,                0.82911,                0.73282,                0.75439,                0.45563,                0.89782,                0.67945,                0.90953,                   1.07,              0.0012476,              0.0012476,              0.0012476
                     41,                0.68829,                0.59161,                0.57683,                0.94354,                0.87843,                0.72519,                0.78057,                0.58248,                0.85902,                0.74809,                0.76716,                0.43475,                0.95665,                  0.713,                 0.9572,                 1.0866,              0.0012278,              0.0012278,              0.0012278
                     42,                0.69139,                0.58419,                0.55746,                0.94691,                0.87908,                0.74046,                0.77556,                0.59238,                0.89178,                0.75485,                0.79124,                0.46229,                0.94273,                0.70475,                0.94526,                 1.1108,               0.001208,               0.001208,               0.001208
                     43,                0.67518,                0.58079,                0.56673,                0.94339,                 0.8836,                0.74046,                0.78516,                0.60512,                0.88378,                0.75573,                0.78009,                0.46899,                0.97059,                0.72719,                 0.9348,                 1.1347,              0.0011882,              0.0011882,              0.0011882
                     44,                0.68701,                0.59947,                 0.5736,                0.94687,                0.83521,                0.70229,                0.74908,                0.54557,                0.81118,                0.72519,                0.76397,                0.44445,                  1.034,                0.69606,                0.99374,                 1.1653,              0.0011684,              0.0011684,              0.0011684
                     45,                0.65733,                0.57896,                0.54371,                0.93734,                0.79162,                  0.725,                0.75408,                0.55348,                0.77655,                0.75573,                0.77043,                0.46107,                0.99934,                0.67208,                 1.0166,                  1.173,              0.0011486,              0.0011486,              0.0011486
                     46,                0.67118,                 0.5773,                0.53977,                0.94388,                0.80327,                0.70229,                0.74125,                0.55297,                0.83581,                0.73282,                0.79549,                0.45489,                  1.024,                0.66768,                 1.0285,                  1.201,              0.0011288,              0.0011288,              0.0011288
                     47,                0.64397,                0.57172,                0.52068,                0.93434,                0.79308,                0.71756,                0.71019,                0.52861,                0.81219,                0.70992,                0.73737,                 0.4368,                 1.0587,                0.67513,                 1.0248,                 1.2416,               0.001109,               0.001109,               0.001109
                     48,                0.65329,                0.60173,                0.53948,                0.94379,                 0.8646,                0.70992,                0.73349,                0.55889,                0.85002,                0.75573,                0.76201,                0.45681,                 1.0289,                 0.6623,                0.96353,                 1.1806,              0.0010892,              0.0010892,              0.0010892
                     49,                0.67896,                0.56114,                 0.5558,                0.95454,                0.85542,                0.74046,                0.78382,                0.59709,                0.85542,                0.74046,                0.80276,                0.52304,                0.98532,                0.61205,                0.89959,                 1.1509,              0.0010694,              0.0010694,              0.0010694
                     50,                0.67502,                0.58892,                0.52585,                0.94544,                0.83565,                0.73748,                0.78424,                0.59334,                0.82462,                0.75375,                 0.7964,                0.50062,                0.98365,                0.60245,                0.90014,                 1.1284,              0.0010496,              0.0010496,              0.0010496
                     51,                0.66714,                0.61145,                0.53008,                0.94439,                0.85868,                0.69576,                0.77295,                0.61641,                0.85082,                0.73282,                0.79322,                0.49877,                0.94148,                0.65087,                0.84365,                 1.0895,              0.0010298,              0.0010298,              0.0010298
                     52,                0.66412,                0.62293,                0.53934,                0.94128,                0.85081,                0.74046,                0.76804,                0.60783,                0.80561,                0.74809,                0.77641,                0.46738,                0.93978,                0.66286,                0.93349,                 1.1043,                0.00101,                0.00101,                0.00101
                     53,                0.62573,                0.58302,                0.50742,                0.92538,                0.82701,                0.76639,                 0.7947,                0.61536,                0.83118,                0.74046,                0.78322,                0.52372,                0.93721,                0.62924,                0.90784,                 1.0992,              0.0009902,              0.0009902,              0.0009902
                     54,                0.65106,                0.56735,                0.51804,                0.93671,                0.86666,                0.74809,                0.78956,                 0.6127,                0.87266,                0.75573,                0.79508,                0.49315,                0.92412,                0.66668,                0.82473,                 1.1018,              0.0009704,              0.0009704,              0.0009704
                     55,                0.62663,                0.54124,                0.51134,                0.93546,                0.84206,                0.74046,                0.77948,                0.60575,                0.83765,                0.74046,                0.78278,                0.47111,                0.93209,                0.66198,                0.85815,                 1.1146,              0.0009506,              0.0009506,              0.0009506
                     56,                0.63635,                0.58228,                0.50762,                0.92794,                0.86916,                0.76063,                0.79774,                0.60718,                0.86357,                0.75573,                0.78862,                0.49634,                0.92529,                0.62583,                0.83606,                 1.1335,              0.0009308,              0.0009308,              0.0009308
                     57,                0.60834,                0.52155,                0.50088,                 0.9308,                 0.8399,                0.76088,                0.79409,                 0.5914,                0.84831,                0.76845,                0.80154,                0.42757,                0.94765,                 0.7181,                0.91383,                 1.1287,               0.000911,               0.000911,               0.000911
                     58,                0.65468,                0.58149,                0.51638,                0.93414,                0.89911,                0.70229,                0.76513,                0.58143,                0.93865,                0.73282,                0.79833,                0.48103,                0.95954,                0.63777,                0.96359,                 1.1273,              0.0008912,              0.0008912,              0.0008912
                     59,                0.63661,                 0.5457,                0.50147,                  0.934,                0.91274,                0.71756,                0.79701,                0.60545,                0.92245,                0.72519,                0.81812,                0.52532,                  0.933,                0.59235,                0.89219,                 1.1044,              0.0008714,              0.0008714,              0.0008714
                     60,                0.64605,                0.55641,                0.50544,                0.95182,                 0.8976,                0.73605,                0.81162,                0.60911,                0.88852,                0.73013,                 0.8047,                0.47917,                0.95746,                0.64367,                0.87108,                 1.1271,              0.0008516,              0.0008516,              0.0008516
                     61,                0.58626,                0.54737,                0.45334,                0.90476,                 0.8574,                0.74046,                 0.7964,                0.61354,                0.91643,                0.70992,                0.79807,                0.46575,                0.93606,                0.66705,                0.84998,                  1.121,              0.0008318,              0.0008318,              0.0008318
                     62,                0.62021,                0.55623,                0.48093,                0.92711,                0.91425,                0.74046,                 0.8076,                0.60912,                0.87654,                0.70992,                 0.7969,                0.42943,                0.93679,                 0.7388,                0.82638,                 1.1179,               0.000812,               0.000812,               0.000812
                     63,                0.64005,                0.50194,                0.53088,                0.98652,                0.89495,                0.74809,                0.79221,                0.60579,                0.90868,                0.75958,                0.80061,                0.45828,                 0.9279,                 0.6954,                0.82748,                 1.0989,              0.0007922,              0.0007922,              0.0007922
                     64,                0.61394,                0.55748,                0.48654,                0.93377,                0.80546,                0.75573,                0.75604,                0.58093,                0.83975,                0.76336,                0.77922,                0.48715,                0.96679,                0.65877,                0.94594,                  1.138,              0.0007724,              0.0007724,              0.0007724
                     65,                0.61724,                0.56523,                0.48613,                0.92559,                0.88207,                0.75573,                0.81008,                0.59738,                0.90962,                0.78626,                0.82642,                0.50451,                0.91374,                0.62897,                0.81164,                 1.1012,              0.0007526,              0.0007526,              0.0007526
                     66,                0.60984,                0.53373,                0.47342,                0.92475,                0.91774,                 0.7665,                0.81208,                0.60412,                 0.9292,                0.77099,                0.81547,                0.44549,                0.91308,                 0.7673,                0.77148,                 1.0884,              0.0007328,              0.0007328,              0.0007328
                     67,                0.57489,                 0.5305,                0.45988,                0.90906,                0.88886,                0.74809,                0.77664,                0.58827,                0.89561,                0.75573,                 0.7947,                0.46355,                 0.9258,                0.69042,                0.85733,                 1.1297,               0.000713,               0.000713,               0.000713
                     68,                0.59525,                0.55908,                0.45632,                0.92123,                0.89993,                0.75512,                0.79449,                0.60465,                0.89083,                0.74749,                0.79065,                0.42837,                0.89245,                0.74477,                0.77383,                 1.1064,              0.0006932,              0.0006932,              0.0006932
                     69,                0.62104,                 0.5314,                0.50017,                 0.9309,                0.90722,                0.74643,                 0.7995,                0.61551,                0.92578,                 0.7617,                 0.8281,                0.52705,                0.89943,                0.60993,                 0.7625,                 1.0923,              0.0006734,              0.0006734,              0.0006734
                     70,                0.58389,                0.53317,                0.47584,                0.91647,                0.90511,                0.72814,                 0.7808,                0.58856,                0.93356,                0.75084,                 0.8297,                0.51293,                0.92832,                0.61751,                0.82018,                 1.1174,              0.0006536,              0.0006536,              0.0006536
                     71,                0.62152,                0.53246,                0.49407,                 0.9472,                0.89155,                0.74809,                0.79921,                 0.6134,                0.93562,                0.77661,                0.84715,                0.51104,                0.89201,                0.62634,                0.78405,                 1.1015,              0.0006338,              0.0006338,              0.0006338
                     72,                 0.6206,                 0.5657,                0.48193,                 0.9357,                0.86468,                0.73282,                0.79545,                0.60864,                0.88287,                0.74802,                0.81945,                0.49262,                 0.9164,                0.62774,                0.82832,                 1.1046,               0.000614,               0.000614,               0.000614
                     73,                0.59221,                0.54363,                0.45286,                0.91416,                0.86669,                0.74444,                0.76857,                0.58429,                0.88479,                0.76212,                0.79993,                0.48064,                0.95997,                0.64293,                 0.9109,                 1.1452,              0.0005942,              0.0005942,              0.0005942
                     74,                0.58299,                0.50843,                0.46158,                0.91739,                0.86373,                0.74046,                 0.7852,                0.59751,                0.89272,                0.76336,                 0.8178,                0.47753,                0.95901,                0.66468,                0.92107,                  1.149,              0.0005744,              0.0005744,              0.0005744
                     75,                0.57361,                0.53141,                0.44251,                0.90686,                0.88367,                0.72519,                0.79319,                0.60602,                0.91047,                0.74809,                0.82433,                0.49545,                0.91589,                0.64476,                0.87302,                 1.1301,              0.0005546,              0.0005546,              0.0005546
                     76,                0.57114,                0.51656,                 0.4598,                0.92502,                0.88786,                0.73282,                0.80052,                0.61006,                0.92429,                0.74558,                0.83168,                0.51201,                0.92322,                0.64794,                0.84481,                 1.1297,              0.0005348,              0.0005348,              0.0005348
                     77,                0.56297,                0.54248,                0.44223,                0.90718,                0.86407,                0.75573,                0.79525,                0.62184,                0.87684,                0.77099,                0.79653,                0.47277,                0.87028,                0.67629,                0.83793,                 1.0862,               0.000515,               0.000515,               0.000515
                     78,                0.58534,                0.55596,                0.44262,                0.90796,                0.89609,                0.73282,                0.79931,                0.61287,                0.89172,                0.74809,                0.80302,                0.45378,                0.88592,                0.70637,                0.82212,                 1.0902,              0.0004952,              0.0004952,              0.0004952
                     79,                0.56692,                0.54494,                0.43564,                0.90842,                 0.9022,                0.73282,                0.81253,                0.62732,                0.94015,                0.76336,                 0.8425,                0.53746,                0.87098,                0.60761,                0.79458,                 1.1017,              0.0004754,              0.0004754,              0.0004754
                     80,                0.53868,                0.53086,                0.42156,                0.90669,                0.88579,                0.72519,                0.80256,                0.62567,                0.93237,                0.73664,                0.83224,                0.46496,                0.86826,                0.71043,                0.80199,                 1.0613,              0.0004556,              0.0004556,              0.0004556
                     81,                0.53971,                0.53541,                0.42073,                0.89472,                0.83111,                0.77099,                0.79513,                0.62022,                0.84757,                0.78626,                 0.8179,                0.53557,                0.89181,                0.62972,                0.83258,                 1.1078,              0.0004358,              0.0004358,              0.0004358
                     82,                 0.5882,                0.55615,                0.43782,                0.90646,                0.87057,                 0.7702,                0.81215,                0.63309,                0.89458,                0.78626,                0.81433,                0.52342,                 0.8469,                0.63782,                0.74984,                 1.0743,               0.000416,               0.000416,               0.000416
                     83,                0.53975,                0.50458,                0.42761,                0.90173,                0.89105,                0.74046,                0.80197,                0.62459,                0.89645,                0.75573,                0.79159,                0.51268,                0.84374,                0.65659,                0.78676,                 1.0842,              0.0003962,              0.0003962,              0.0003962
                     84,                0.55613,                0.57829,                0.44783,                0.89861,                0.87717,                0.74809,                0.78957,                0.61409,                0.91876,                0.75573,                0.81212,                0.53708,                0.87368,                0.61584,                0.81826,                 1.1114,              0.0003764,              0.0003764,              0.0003764
                     85,                0.53904,                0.55613,                0.42803,                0.90519,                0.89029,                0.73282,                0.78709,                0.61296,                 0.9137,                0.76336,                0.79321,                0.46792,                0.87452,                0.67051,                0.82825,                 1.1144,              0.0003566,              0.0003566,              0.0003566
                     86,                0.54947,                0.55174,                0.43674,                 0.9087,                0.84081,                0.76609,                 0.8109,                0.62542,                  0.906,                0.76336,                0.82286,                0.52581,                0.86521,                 0.6235,                 0.7984,                 1.0776,              0.0003368,              0.0003368,              0.0003368
                     87,                0.52818,                0.53234,                0.42295,                0.90304,                0.89437,                0.77559,                0.82804,                0.63851,                 0.9171,                0.79389,                0.84401,                0.50311,                0.84991,                0.68038,                0.76577,                 1.0654,               0.000317,               0.000317,               0.000317
                     88,                 0.4974,                0.51843,                0.39433,                 0.8898,                0.86898,                0.77863,                0.81182,                  0.618,                 0.9277,                0.77099,                0.83088,                0.52816,                 0.8561,                 0.6489,                 0.8098,                  1.079,              0.0002972,              0.0002972,              0.0002972
                     89,                0.54499,                0.55457,                0.45637,                0.92048,                0.84735,                0.77863,                0.80824,                0.61929,                0.88868,                0.79389,                0.83442,                0.48312,                0.87718,                0.69862,                0.78476,                 1.1028,              0.0002774,              0.0002774,              0.0002774
                     90,                0.51705,                0.49372,                 0.4092,                 0.9046,                0.90433,                0.74809,                0.80674,                0.62333,                0.92287,                0.76336,                0.81743,                0.49551,                0.86401,                0.68436,                0.76262,                 1.1024,              0.0002576,              0.0002576,              0.0002576
                     91,                0.48311,                0.46783,                0.43222,                0.89236,                0.86692,                0.80153,                0.81431,                0.63411,                0.91572,                0.78626,                0.83956,                0.50725,                0.84322,                0.69717,                 0.7727,                 1.0713,              0.0002378,              0.0002378,              0.0002378
                     92,                0.46008,                0.45945,                0.37441,                0.88122,                  0.895,                0.78084,                0.79682,                0.62522,                0.92401,                0.78626,                0.82628,                0.50365,                0.86159,                0.68172,                0.81733,                 1.0894,               0.000218,               0.000218,               0.000218
                     93,                0.44573,                0.42599,                0.36879,                 0.8776,                0.89617,                0.75573,                0.77628,                0.60615,                0.92345,                0.77863,                 0.8126,                0.50143,                0.86781,                0.67512,                0.87449,                 1.1187,              0.0001982,              0.0001982,              0.0001982
                     94,                0.45189,                0.42737,                0.36298,                0.88933,                 0.8825,                0.74537,                0.77698,                0.59115,                0.91103,                0.76336,                0.80463,                0.47711,                 0.9252,                0.70957,                0.93352,                  1.162,              0.0001784,              0.0001784,              0.0001784
                     95,                0.45149,                0.42747,                0.37148,                0.86919,                0.85192,                0.70992,                0.74522,                0.55645,                0.90404,                0.75573,                0.79824,                0.48234,                0.95175,                0.71173,                 1.0207,                 1.1801,              0.0001586,              0.0001586,              0.0001586
                     96,                0.51542,                0.43565,                0.42174,                0.93646,                0.80636,                0.74809,                0.75048,                0.56884,                0.91578,                0.74702,                 0.7943,                0.48816,                0.96251,                0.68891,                 1.0176,                 1.1828,              0.0001388,              0.0001388,              0.0001388
                     97,                0.45948,                 0.4428,                 0.3636,                0.88038,                0.83769,                0.74046,                0.75734,                0.58328,                0.87971,                0.77863,                0.79793,                0.47356,                0.94087,                0.70366,                0.96476,                 1.1832,               0.000119,               0.000119,               0.000119
                     98,                0.40593,                0.39605,                0.32244,                0.87862,                0.84158,                0.75573,                0.76436,                0.58716,                0.87592,                0.78626,                0.80474,                0.47901,                0.92767,                0.68885,                0.93203,                 1.1744,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.43143,                0.44296,                0.34598,                0.86938,                0.85558,                0.74809,                0.76017,                0.58679,                0.89398,                0.77863,                0.80496,                 0.4793,                0.92194,                0.71766,                 0.9142,                 1.1689,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.41509,                0.41609,                0.32882,                0.86526,                0.85719,                0.74809,                0.75819,                0.58482,                0.91048,                0.78626,                0.80996,                0.47815,                 0.9297,                0.70076,                0.94001,                 1.1723,               5.96e-05,               5.96e-05,               5.96e-05
