                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.76506,                0.65143,                0.62827,                0.99008,                0.92128,                0.89051,                0.91949,                0.77046,                0.90151,                 0.8955,                0.91286,                0.58011,                0.69881,                0.40723,                0.55175,                0.96487,              0.0011486,              0.0011486,              0.0011486
                     46,                  0.764,                 0.6408,                0.61828,                0.99721,                 0.8922,                 0.8913,                0.89302,                0.74214,                0.86967,                0.86957,                0.87426,                0.47914,                0.71974,                0.48045,                0.60046,                0.96645,              0.0011288,              0.0011288,              0.0011288
                     47,                0.77618,                0.67229,                0.63705,                0.99957,                0.92133,                0.92391,                0.89148,                0.75759,                0.91049,                0.91304,                0.88089,                0.58914,                0.65302,                0.38902,                0.58315,                0.93209,               0.001109,               0.001109,               0.001109
                     48,                0.77022,                0.64869,                0.62953,                0.99806,                0.88376,                 0.8913,                0.88853,                0.73982,                0.88655,                0.88043,                0.87686,                 0.5622,                0.66681,                0.41119,                0.63312,                0.97589,              0.0010892,              0.0010892,              0.0010892
                     49,                0.75263,                0.61622,                0.61959,                      1,                0.89994,                0.81522,                0.89637,                0.72173,                0.91625,                0.78261,                0.87964,                0.52256,                 0.7006,                0.42415,                0.62451,                 0.9813,              0.0010694,              0.0010694,              0.0010694
                     50,                0.75689,                0.66606,                0.61393,                 1.0005,                0.90099,                 0.8913,                 0.9023,                0.74206,                 0.8974,                 0.8557,                0.88077,                0.49426,                0.68413,                0.46447,                0.59042,                0.93896,              0.0010496,              0.0010496,              0.0010496
                     51,                0.75737,                0.66386,                 0.6107,                0.99181,                0.88641,                0.91304,                 0.9083,                0.74633,                0.90541,                 0.8587,                0.90024,                0.57627,                0.67301,                0.38411,                0.57636,                 0.9529,              0.0010298,              0.0010298,              0.0010298
                     52,                0.74404,                0.63544,                0.61042,                0.98989,                0.83834,                0.84783,                0.86352,                0.68604,                0.80918,                0.82971,                0.84761,                0.50107,                 0.7519,                0.41356,                0.68504,                0.99831,                0.00101,                0.00101,                0.00101
                     53,                0.74331,                0.63025,                0.59659,                0.98753,                 0.9282,                0.91304,                0.91071,                0.74278,                0.91689,                0.90217,                 0.8959,                0.57204,                0.69324,                0.36716,                0.57116,                0.98912,              0.0009902,              0.0009902,              0.0009902
                     54,                0.74607,                0.65782,                0.61488,                 0.9909,                0.88242,                0.91304,                0.90324,                 0.7324,                0.86602,                0.91339,                0.90368,                0.59516,                0.68565,                0.35419,                0.61741,                0.97868,              0.0009704,              0.0009704,              0.0009704
                     55,                 0.7285,                 0.6102,                0.58277,                0.98601,                0.94611,                 0.8913,                0.91309,                0.76796,                0.94611,                 0.8913,                0.91894,                0.57166,                0.63802,                0.38728,                0.56742,                0.93695,              0.0009506,              0.0009506,              0.0009506
                     56,                0.74187,                0.61754,                0.59898,                0.98734,                0.88382,                0.90959,                 0.9044,                0.75104,                0.88799,                 0.8913,                0.89786,                0.58238,                0.63645,                0.37045,                0.56277,                0.92687,              0.0009308,              0.0009308,              0.0009308
                     57,                0.69733,                0.62669,                0.55811,                0.97158,                0.92869,                0.93478,                0.91769,                0.78538,                 0.9071,                0.91304,                0.90825,                0.57776,                0.62264,                0.38912,                0.53609,                0.90341,               0.000911,               0.000911,               0.000911
                     58,                0.70534,                0.61491,                0.56806,                0.97503,                0.92019,                0.93478,                0.91518,                  0.779,                0.92019,                0.93478,                0.92211,                0.60063,                0.61225,                0.36811,                0.53814,                0.92276,              0.0008912,              0.0008912,              0.0008912
                     59,                0.71356,                0.63718,                0.58997,                0.98562,                0.89511,                 0.9276,                0.91309,                0.76486,                0.89364,                0.91323,                0.92936,                0.62901,                0.63975,                  0.343,                0.56846,                0.94161,              0.0008714,              0.0008714,              0.0008714
                     60,                0.71945,                0.65616,                0.60034,                0.98921,                0.95232,                0.92391,                0.93291,                0.76783,                0.92954,                0.90217,                0.91481,                0.49289,                0.65358,                  0.425,                0.56185,                0.91514,              0.0008516,              0.0008516,              0.0008516
                     61,                0.68697,                0.59198,                0.54703,                0.96194,                0.91132,                0.91304,                0.91402,                0.77637,                0.91132,                0.91304,                0.93438,                0.57803,                0.65472,                0.36292,                0.58718,                 0.9319,              0.0008318,              0.0008318,              0.0008318
                     62,                0.70976,                0.62743,                0.55905,                0.98587,                0.90534,                0.90217,                0.91054,                0.79907,                0.91361,                0.91968,                0.93557,                0.64517,                0.63145,                0.34963,                0.51551,                0.94913,               0.000812,               0.000812,               0.000812
                     63,                0.69858,                 0.6287,                0.56348,                0.96642,                0.88495,                0.92391,                 0.9131,                0.77729,                0.88566,                0.92614,                0.92397,                0.59299,                0.62527,                0.37193,                0.54871,                0.90565,              0.0007922,              0.0007922,              0.0007922
                     64,                0.71564,                0.59917,                0.57016,                0.98298,                0.92119,                0.92391,                0.91807,                 0.7757,                0.94384,                0.91342,                0.92081,                0.61496,                0.62313,                0.34763,                0.53916,                0.91733,              0.0007724,              0.0007724,              0.0007724
                     65,                0.65439,                0.59444,                0.53626,                 0.9602,                0.93474,                0.93478,                0.91846,                0.76814,                0.92387,                0.92391,                0.91443,                0.61149,                0.64837,                0.36018,                0.54507,                0.92512,              0.0007526,              0.0007526,              0.0007526
                     66,                0.68052,                0.59808,                 0.5469,                0.97915,                0.88986,                0.92391,                0.90661,                0.77556,                0.92399,                0.91304,                0.92507,                0.63218,                0.59411,                0.33443,                0.54068,                0.88864,              0.0007328,              0.0007328,              0.0007328
                     67,                0.70358,                0.60472,                0.55999,                0.98288,                0.90156,                0.94565,                0.93402,                0.79093,                0.90517,                 0.9338,                0.94832,                0.62092,                0.61959,                0.36743,                0.49305,                0.89394,               0.000713,               0.000713,               0.000713
                     68,                0.66415,                0.58644,                0.52945,                0.96502,                0.90801,                0.92391,                0.92169,                0.77499,                0.90417,                0.92391,                0.93732,                 0.6023,                0.62196,                0.36212,                0.51931,                0.92172,              0.0006932,              0.0006932,              0.0006932
